date,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,3:Temperature_Comedor_Sensor
2012-04-26 04:45:00,21.3613,13.0,208.32,216.469,38.18,45.456,11.6867,14.8893,0.0,5.00267,0.0,0.0,0.0,0.0,-3.10733,0,0,0,17.1,21.6853
2012-04-26 05:00:00,21.252,13.0,208.128,216.747,38.2787,45.5467,11.524,14.9547,0.0,87.2,0.0,0.0,0.0,0.0,-3.10733,0,0,0,17.0433,21.5787
2012-04-26 05:15:00,21.1613,13.0,209.472,216.725,38.1413,45.4773,11.524,14.8413,0.0,446.656,0.052,0.0,71.68,0.0,-1.65067,0,0,0,16.9713,21.4947
2012-04-26 05:30:00,21.068,13.6,209.333,218.261,38.152,45.5493,16.0753,22.5093,0.0,613.376,0.0,1240.06,7669.08,1161.22,11.468,0,0,0,16.9067,21.3947
2012-04-26 05:45:00,20.984,15.8,210.101,220.789,38.1947,45.6187,21.166,24.7893,0.0,614.08,0.0,3877.89,19931.5,3555.33,48.604,0,0,0,16.8247,21.304
2012-04-26 06:00:00,20.916,16.0,211.061,222.293,38.0453,45.336,21.0033,24.7733,0.0,615.531,0.396667,6264.83,31924.2,5569.54,98.2453,0,0,0,16.788,21.2173
2012-04-26 06:15:00,20.8427,16.7333,212.459,223.147,38.0693,45.248,20.9027,24.496,0.0,616.555,0.796667,9890.82,53502.0,8995.84,128.304,0,0,0,16.88,21.14
2012-04-26 06:30:00,20.7907,17.0,213.088,224.117,38.4227,45.496,21.2473,24.8533,0.0,618.133,0.179333,11186.2,63488.0,10729.5,155.381,0,0,0,16.986,21.112
2012-04-26 06:45:00,20.756,17.0,213.355,223.104,38.564,45.5547,21.0847,26.4147,0.0,618.987,0.0386667,11573.2,69416.3,12161.7,213.472,0,0,0,17.142,21.0747
2012-04-26 07:00:00,20.732,17.0,213.643,223.061,39.0267,45.4533,20.9847,34.468,0.0,620.096,0.0386667,11647.3,75573.9,14549.0,276.363,0,0,0,17.3387,21.072
2012-04-26 07:15:00,20.732,17.0,214.272,221.707,39.544,45.424,28.4253,38.076,0.0,620.907,0.199333,11700.9,79918.4,17651.7,333.813,0,0,0,17.6527,21.1
2012-04-26 07:30:00,20.732,17.6667,214.827,221.813,39.8,45.36,31.468,44.296,0.0,621.12,0.83,11812.2,81207.3,22072.0,384.875,0,0,0,18.0713,21.156
2012-04-26 07:45:00,20.78,19.0,214.229,221.067,40.0653,44.9973,40.752,48.4987,0.0,622.059,0.636,11881.8,83102.4,27253.4,439.744,0,0,0,18.5147,21.2173
2012-04-26 08:00:00,20.8667,19.1333,214.293,218.336,40.74,44.7013,41.4987,54.6133,0.0,622.571,1.15867,11974.7,83746.8,33114.8,492.096,0,0,0,19.0187,21.316
2012-04-26 08:15:00,20.984,19.9333,213.664,217.045,41.2827,44.4133,50.3493,66.6347,0.0,622.912,0.892667,12097.5,84557.8,39265.6,542.763,0,0,0,19.608,21.4493
2012-04-26 08:30:00,21.1533,20.0,212.779,216.448,41.5747,44.152,51.4053,84.9227,0.0,623.125,1.62067,12270.3,84759.9,44427.9,593.024,0,0,0,20.2533,21.616
2012-04-26 08:45:00,21.32,20.0,212.352,215.488,40.8467,44.0213,51.6533,86.4,0.0,623.467,1.60333,12270.9,87528.8,48966.3,640.064,0,0,0,20.9027,21.8053
2012-04-26 09:00:00,21.5587,21.4667,211.723,213.877,40.7093,43.7387,76.4427,114.597,0.0,623.851,1.03933,12060.7,86447.4,52275.9,680.363,0,0,0,21.5093,22.008
2012-04-26 09:15:00,21.836,22.0,210.635,214.581,40.5653,43.5413,81.664,114.48,0.0,624.32,1.04133,11745.3,84467.7,54848.2,716.373,0,0,0,22.2,22.2587
2012-04-26 09:30:00,22.1333,22.6667,209.952,213.493,40.4413,43.3093,81.6613,114.571,0.0,624.491,0.792,11409.4,79044.6,56767.8,752.085,0,0,0,22.8587,22.4947
2012-04-26 09:45:00,22.428,23.0,209.589,213.173,40.4053,43.1387,81.8427,114.496,0.0,624.576,1.984,11100.8,72766.8,58859.5,788.224,0,0,0,23.4467,22.7933
2012-04-26 10:00:00,22.7413,23.0,208.64,212.939,40.312,42.9387,81.4027,118.176,0.0,624.32,1.604,10678.3,63602.7,59804.3,819.413,0,0,0,24.0667,23.076
2012-04-26 10:15:00,23.1053,23.0,208.192,212.832,40.232,42.6907,81.7413,144.603,0.0,624.533,1.39267,10384.7,50473.6,60279.5,845.867,0,0,0,24.6773,23.364
2012-04-26 10:30:00,23.4533,23.1333,207.861,212.448,40.1227,42.4107,81.2427,144.24,0.0,625.003,1.24533,9540.61,39114.1,60334.1,868.48,0,0,0,25.2907,23.6507
2012-04-26 10:45:00,23.8213,23.9333,207.509,212.256,40.004,42.1227,81.8427,144.24,0.0,624.917,1.816,9167.87,30033.2,59905.4,890.24,0,0,0,25.9507,23.9493
2012-04-26 11:00:00,24.1947,24.0,207.883,212.299,39.772,41.728,81.1627,144.16,0.0,624.32,1.95667,8916.99,22614.7,59143.5,908.459,0,0,0,26.5387,24.2773
2012-04-26 11:15:00,24.556,24.5333,206.581,211.797,39.6227,41.2213,81.3413,144.443,0.0,624.32,1.91933,8615.94,17902.3,58054.0,923.563,0,0,0,27.0333,24.5907
2012-04-26 11:30:00,24.9133,25.0,206.816,212.405,39.3867,40.9133,81.1813,144.16,0.0,624.661,1.71533,8551.42,15752.5,56464.7,931.584,0,0,0,27.592,24.908
2012-04-26 11:45:00,25.2667,25.0,209.184,212.096,39.232,40.552,81.2427,144.784,0.0,623.637,2.69,8945.66,13890.2,54651.6,933.376,0,0,0,28.12,25.228
2012-04-26 12:00:00,25.6133,26.0667,210.389,212.149,39.2747,40.388,81.0213,143.221,0.0,623.125,3.58533,10592.6,11530.9,52644.5,931.456,0,0,0,28.4213,25.5213
2012-04-26 12:15:00,25.8867,27.0,211.072,212.533,39.3707,40.716,81.0213,115.104,0.0,622.315,3.23533,13803.5,11180.0,50899.6,925.995,0,0,0,28.384,25.8187
2012-04-26 12:30:00,26.1227,27.9333,210.891,212.704,39.448,40.836,81.7653,113.035,0.0,621.888,2.36467,17780.7,10686.1,47680.2,887.68,0,0,0,28.288,26.0853
2012-04-26 12:45:00,26.3307,29.0,210.549,213.141,39.5427,41.04,84.1307,112.341,0.0,621.76,2.846,25172.7,9647.79,45566.6,903.083,0,0,0,28.2947,26.3133
2012-04-26 13:00:00,26.504,29.0,211.349,212.608,39.6693,41.936,80.9227,114.96,0.0,621.76,2.89133,32849.9,9368.58,42766.3,892.672,0,0,0,28.32,26.54
2012-04-26 13:15:00,26.6667,28.0,210.837,213.387,39.7787,41.756,80.7627,86.7573,0.0,621.76,2.64067,41354.6,8623.1,39710.7,875.947,0,0,0,28.3133,26.7493
2012-04-26 13:30:00,26.7787,25.6667,211.211,216.832,39.8653,41.5667,80.8613,83.968,0.0,621.589,3.04067,51721.6,8522.75,36872.2,856.107,0,0,0,28.3813,26.9507
2012-04-26 13:45:00,26.8893,25.0,211.904,217.675,40.0067,41.2227,80.7627,84.4693,0.0,621.12,3.582,63234.0,8630.27,33983.1,833.92,0,0,0,28.4093,27.1573
2012-04-26 14:00:00,27.004,25.0,210.891,216.395,39.996,41.036,80.7627,69.0827,0.0,621.035,3.11,73181.9,8608.77,31028.6,807.339,0,0,0,28.324,27.316
2012-04-26 14:15:00,27.076,25.0,210.688,214.261,39.7,40.8253,80.6827,54.464,0.0,620.779,2.92533,78913.5,8350.72,27668.5,779.179,0,0,0,28.292,27.476
2012-04-26 14:30:00,27.176,24.8667,209.28,280.907,37.9707,40.332,80.9413,51.1227,0.0,620.608,3.18333,83561.1,8350.72,24536.4,744.747,0,0,0,28.2427,27.568
2012-04-26 14:45:00,27.216,24.0,212.469,304.544,36.672,39.2067,58.664,44.1973,0.0,620.224,3.45,86245.4,8135.68,21405.7,708.565,0,0,0,28.116,27.6
2012-04-26 15:00:00,27.216,24.0,214.805,291.072,35.436,38.04,51.488,44.1147,0.0,619.84,3.56067,85175.0,7949.31,18843.0,669.589,0,0,0,27.9013,27.6173
2012-04-26 15:15:00,27.224,24.0,215.851,246.741,36.5427,39.1693,51.1413,44.016,0.0,619.84,3.01333,85508.1,7956.48,16899.4,630.955,0,0,0,27.6547,27.7467
2012-04-26 15:30:00,27.26,23.4667,215.392,236.704,36.0907,38.98,48.4373,34.4827,0.0,619.584,3.06733,83064.1,7956.48,15387.3,589.163,0,0,0,27.3187,27.856
2012-04-26 15:45:00,27.252,23.0,212.747,227.349,35.7587,39.5,41.3373,34.2213,0.0,619.669,2.484,80276.1,7920.64,14032.2,539.989,0,0,0,26.9667,27.9
2012-04-26 16:00:00,27.224,23.0,211.659,224.395,35.5027,38.7173,33.012,29.16,0.0,619.243,2.70267,79276.7,7884.8,12849.8,493.376,0,0,0,26.6093,27.924
2012-04-26 16:15:00,27.196,23.0,209.152,219.989,35.3867,38.64,21.2473,24.4147,0.0,618.944,3.314,76873.7,7992.32,12168.5,447.232,0,0,0,26.1627,27.884
2012-04-26 16:30:00,27.1467,23.0,207.979,214.24,35.4187,39.0133,21.002,28.804,0.0,618.56,2.42467,68232.5,7526.4,11674.3,370.731,0,0,0,25.7253,27.8493
2012-04-26 16:45:00,27.072,23.0,207.979,212.683,35.5067,38.6613,20.922,27.16,0.0,618.091,2.39867,49287.2,6515.71,9432.41,267.365,0,0,0,25.372,27.7893
2012-04-26 17:00:00,26.9973,23.0,206.112,213.109,35.5373,38.188,20.8233,25.6667,0.0,617.92,1.78333,65933.3,8551.42,10828.8,309.227,0,0,0,25.052,27.724
2012-04-26 17:15:00,26.924,22.4,205.152,211.509,35.6733,38.4693,20.904,24.268,0.0,617.835,2.22,22803.8,6723.58,6802.09,194.219,0,0,0,24.752,27.6493
2012-04-26 17:30:00,26.8427,21.6667,204.224,211.264,35.668,38.4907,20.906,24.6907,0.0,617.024,1.73,10163.2,5340.16,4838.4,87.408,0,0,0,24.4533,27.576
2012-04-26 17:45:00,26.7627,21.0,204.565,211.733,35.776,38.4333,20.8233,24.2347,0.0,616.64,1.49133,8322.05,4695.04,4350.98,73.3947,0,0,0,24.1867,27.5027
2012-04-26 18:00:00,26.6813,20.8667,204.288,211.435,35.948,38.6707,20.9207,24.7573,0.0,616.64,1.734,7755.78,4078.59,4143.1,63.6427,0,0,0,23.948,27.412
2012-04-26 18:15:00,26.5813,20.2,203.691,210.475,36.088,38.6933,21.0033,24.056,0.0,616.555,1.836,6379.52,3885.06,3598.34,58.7093,0,0,0,23.72,27.3133
2012-04-26 18:30:00,26.48,20.0,203.499,209.973,36.1533,38.796,21.002,24.5293,0.0,616.085,1.75067,4157.44,2480.13,2257.92,34.652,0,0,0,23.512,27.208
2012-04-26 18:45:00,26.384,20.9333,203.552,210.219,36.3933,38.724,15.0347,22.396,0.0,616.0,1.49133,1498.11,788.48,809.984,12.3653,0,0,0,23.2787,27.0933
2012-04-26 19:00:00,26.268,20.0667,203.157,211.125,36.6933,39.016,11.034,15.1013,0.0,394.955,1.38933,0.0,0.0,0.0,-2.34,0,0,0,23.06,26.98
2012-04-26 19:15:00,26.1533,20.0,204.267,211.648,37.076,39.2573,11.524,14.728,0.0,45.9227,1.10933,0.0,0.0,0.0,-3.44667,0,0,0,22.824,26.8427
2012-04-26 19:30:00,26.0413,20.0,204.085,212.491,37.3827,39.556,11.7033,14.728,0.0,2.76067,0.885333,0.0,0.0,0.0,-3.316,0,0,0,22.5893,26.728
2012-04-26 19:45:00,25.92,19.2667,205.173,212.661,37.4547,39.5267,11.132,14.2733,0.0,0.694,0.698,0.0,0.0,0.0,-3.316,0,0,0,22.3653,26.5893
2012-04-26 20:00:00,25.804,19.0,205.301,211.851,37.6453,39.5573,11.5887,14.468,0.0,0.65,0.110667,0.0,0.0,0.0,-3.30333,0,0,0,22.1173,26.4427
2012-04-26 20:15:00,25.692,18.2667,204.491,211.893,37.856,39.6053,11.034,13.948,0.0,0.65,0.339333,0.0,0.0,0.0,-3.25067,0,0,0,21.9027,26.3427
2012-04-26 20:30:00,25.5973,18.0,205.323,211.456,38.1813,39.7107,11.6053,14.0293,0.0,0.65,0.241333,0.0,0.0,0.0,-3.10733,0,0,0,21.7187,26.22
2012-04-26 20:45:00,25.484,18.0,204.171,211.424,38.4693,39.824,11.0507,14.208,0.0,0.65,0.691333,0.0,0.0,0.0,-3.12,0,0,0,21.556,26.1147
2012-04-26 21:00:00,25.376,18.0,204.075,211.392,38.804,39.916,11.2133,14.2733,0.0,0.65,0.741333,0.0,0.0,0.0,-3.12,0,0,0,21.4187,26.0027
2012-04-26 21:15:00,25.2707,18.0,204.032,210.688,39.044,40.076,11.328,14.468,0.0,0.65,0.681333,0.0,0.0,0.0,-3.25067,0,0,0,21.2627,25.8693
2012-04-26 21:30:00,25.152,17.8667,203.371,210.976,39.1653,40.224,11.426,14.3867,0.0,0.65,0.612,0.0,0.0,0.0,-3.38133,0,0,0,21.124,25.756
2012-04-26 21:45:00,25.0307,17.0,203.221,211.253,39.1773,40.3467,11.132,14.3867,0.0,0.65,0.812667,0.0,0.0,0.0,-3.12,0,0,0,20.9507,25.6147
2012-04-26 22:00:00,24.92,17.0,202.805,211.136,39.144,40.416,10.9527,14.3867,0.0,0.65,1.01267,0.0,0.0,0.0,-3.18533,0,0,0,20.7587,25.4827
2012-04-26 22:15:00,24.8,17.0,203.659,211.776,39.0747,40.512,11.1487,14.468,0.0,0.65,0.691333,0.0,0.0,0.0,-3.18533,0,0,0,20.6253,25.336
2012-04-26 22:30:00,24.688,17.0,203.52,211.787,39.0507,40.5867,11.3927,14.6307,0.0,0.65,0.841333,0.0,0.0,0.0,-3.10733,0,0,0,20.4813,25.2067
2012-04-26 22:45:00,24.584,17.0,203.115,211.456,38.8133,40.5707,11.2467,14.8253,0.0,0.65,1.15,0.0,0.0,0.0,-3.10733,0,0,0,20.3807,25.0827
2012-04-26 23:00:00,24.4747,17.0,203.883,211.115,38.9173,40.7427,11.426,14.3867,0.0,0.65,0.934,0.0,0.0,0.0,-3.25067,0,0,0,20.286,24.944
2012-04-26 23:15:00,24.348,17.0,202.987,210.539,38.668,40.7653,11.6053,14.468,0.0,0.65,1.37,0.0,0.0,0.0,-3.12,0,0,0,20.2233,24.8213
2012-04-26 23:30:00,24.2613,17.0,202.987,209.984,38.2067,40.7093,11.4093,14.3867,0.0,0.65,1.56067,0.0,0.0,0.0,-3.042,0,0,0,20.1733,24.6933
2012-04-26 23:45:00,24.1413,17.0,202.379,209.813,38.576,41.128,11.6053,14.484,0.0,0.65,0.862667,0.0,0.0,0.0,-3.316,0,0,0,20.084,24.58
2012-04-27 00:00:00,24.044,17.0,202.027,209.077,38.444,41.196,11.622,14.2893,0.0,0.65,1.068,0.0,0.0,0.0,-3.25067,0,0,0,20.0,24.4813
2012-04-27 00:15:00,23.9373,17.0,202.091,209.376,38.472,41.3453,11.5073,14.2893,0.0,0.65,1.05867,0.0,0.0,0.0,-2.886,0,0,0,19.9047,24.3933
2012-04-27 00:30:00,23.8427,17.0,201.44,209.792,38.4307,41.5733,11.524,15.0853,0.0,0.65,0.692,0.0,0.0,0.0,-3.18533,0,0,0,19.8,24.2587
2012-04-27 00:45:00,23.7587,17.0,201.653,209.707,38.5653,41.6773,11.5073,14.3053,0.0,0.65,0.376,0.0,0.0,0.0,-3.042,0,0,0,19.7267,24.1773
2012-04-27 01:00:00,23.66,17.0,201.728,209.184,38.244,41.5467,11.328,14.6307,0.0,0.694,1.016,0.0,0.0,0.0,-3.02933,0,0,0,19.68,24.0667
2012-04-27 01:15:00,23.572,17.0,201.173,209.899,38.0747,41.5573,11.5073,15.02,0.0,0.65,0.8,0.0,0.0,0.0,-3.17267,0,0,0,19.5933,23.9493
2012-04-27 01:30:00,23.4853,17.0,201.045,209.707,38.236,41.752,11.524,14.76,0.0,0.65,0.745333,0.0,0.0,0.0,-2.964,0,0,0,19.53,23.864
2012-04-27 01:45:00,23.404,17.0,201.152,209.803,38.3333,41.8027,11.7033,14.484,0.0,0.65,0.492667,0.0,0.0,0.0,-2.964,0,0,0,19.4787,23.7733
2012-04-27 02:00:00,23.3107,17.0,201.771,209.707,38.3747,41.9627,11.4093,15.3613,0.0,0.65,0.168667,0.0,0.0,0.0,-3.18533,0,0,0,19.4413,23.6747
2012-04-27 02:15:00,23.244,17.0,201.397,210.005,38.5347,42.1067,11.5073,14.6787,0.0,0.65,0.223333,0.0,0.0,0.0,-3.12,0,0,0,19.37,23.5947
2012-04-27 02:30:00,23.1547,16.8,200.928,210.229,38.2587,42.096,11.524,14.6467,0.0,0.65,0.242667,0.0,0.0,0.0,-3.12,0,0,0,19.32,23.4987
2012-04-27 02:45:00,23.092,16.0,202.336,210.997,38.248,42.08,11.4093,14.8253,0.0,0.65,0.150667,0.0,0.0,0.0,-3.12,0,0,0,19.288,23.4107
2012-04-27 03:00:00,22.9933,16.0,202.283,211.243,38.352,42.1013,11.5073,14.1267,0.0,0.65,0.100667,0.0,0.0,0.0,-3.042,0,0,0,19.23,23.3573
2012-04-27 03:15:00,22.924,16.0,202.421,212.128,38.3973,42.2293,11.524,15.1013,0.0,0.65,0.0773333,0.0,0.0,0.0,-2.964,0,0,0,19.18,23.2733
2012-04-27 03:30:00,22.8587,16.0,202.411,211.755,38.3907,42.1867,11.6053,14.1107,0.0,0.65,0.238667,0.0,0.0,0.0,-3.12,0,0,0,19.112,23.2093
2012-04-27 03:45:00,22.7667,16.0,203.488,212.224,38.3893,42.2747,11.5073,14.452,0.0,0.65,0.215333,0.0,0.0,0.0,-3.10733,0,0,0,19.0773,23.1053
2012-04-27 04:00:00,22.704,16.0,203.595,212.384,38.3,42.4,11.3447,15.02,0.0,0.65,0.0,0.0,0.0,0.0,-3.10733,0,0,0,18.9993,23.028
2012-04-27 04:15:00,22.6213,16.0,204.587,213.803,38.3893,42.432,11.524,14.5,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,0,0,0,18.89,22.9493
2012-04-27 04:30:00,22.552,16.0,205.579,215.531,38.4693,42.5307,11.622,15.0853,0.0,0.65,0.0,0.0,0.0,0.0,-2.964,0,0,0,18.8333,22.8893
2012-04-27 04:45:00,22.472,16.0,206.549,215.317,38.4333,42.576,11.426,14.4027,0.0,2.366,0.794667,0.0,0.0,0.0,-3.042,0,0,0,18.7733,22.8053
2012-04-27 05:00:00,22.4013,16.0,207.179,216.533,38.4373,42.6613,11.7033,14.5813,0.0,39.6493,0.558667,0.0,0.0,0.0,-3.10733,0,0,0,18.67,22.7227
2012-04-27 05:15:00,22.328,16.0,207.701,217.493,38.468,42.7627,11.524,14.5653,0.0,273.109,0.558667,0.0,0.0,0.0,-2.24867,0,0,0,18.5813,22.636
2012-04-27 05:30:00,22.2653,15.8667,208.021,217.301,38.524,42.9147,11.6053,18.9747,0.0,613.931,0.178667,0.0,308.224,0.0,6.546,0,0,0,18.5133,22.5573
2012-04-27 05:45:00,22.184,15.0,208.757,216.245,38.5733,43.0267,20.1407,24.6107,0.0,614.4,0.0,71.68,1555.46,838.656,16.6647,0,0,0,18.5,22.488
2012-04-27 06:00:00,22.1267,15.0,208.683,215.392,38.596,43.104,21.2633,24.1373,0.0,614.4,0.135333,1240.06,1942.53,1627.14,25.7213,0,0,0,18.5,22.4067
2012-04-27 06:15:00,22.072,15.0,208.427,215.755,38.636,43.184,20.8233,24.772,0.0,614.464,0.0493333,1462.27,2143.23,1913.86,31.2187,0,0,0,18.4967,22.34
2012-04-27 06:30:00,22.0133,15.1333,208.491,216.928,38.7867,43.3253,21.1007,24.8547,0.0,615.296,0.332,2903.04,3756.03,3354.62,58.152,0,0,0,18.5333,22.268
2012-04-27 06:45:00,21.9787,15.8,208.16,216.085,38.5853,43.1307,20.986,25.0493,0.0,615.744,0.646,5268.48,6336.51,6035.46,101.387,0,0,0,18.602,22.232
2012-04-27 07:00:00,21.94,16.0,208.416,215.253,38.5933,43.1147,21.164,24.692,0.0,616.085,0.454,6078.46,7347.2,6759.42,109.248,0,0,0,18.6967,22.192
2012-04-27 07:15:00,21.916,16.0,208.949,215.701,38.332,42.7627,20.742,24.8547,0.0,616.256,1.34333,7081.98,9697.62,7956.48,130.88,0,0,0,18.8067,22.144
2012-04-27 07:30:00,21.892,16.0,208.971,218.155,38.5907,42.9387,20.9047,24.676,0.0,616.64,0.646,8623.1,11015.5,10614.1,167.339,0,0,0,18.8833,22.132
2012-04-27 07:45:00,21.88,16.0,209.259,217.003,38.7453,43.0987,21.0833,25.032,0.0,616.64,0.528,7934.98,8071.17,8357.89,138.933,0,0,0,19.0053,22.124
2012-04-27 08:00:00,21.8613,16.0,209.621,216.459,38.8933,43.5573,20.986,24.3987,0.0,616.725,0.584,8064.0,9425.92,9246.72,145.84,0,0,0,19.1587,22.132
2012-04-27 08:15:00,21.868,16.0,209.728,216.139,39.0613,43.5627,21.164,26.6907,0.0,617.237,0.524,9167.87,13150.2,11444.6,185.717,0,0,0,19.2993,22.14
2012-04-27 08:30:00,21.884,16.0667,209.579,215.659,39.024,43.488,20.986,34.9093,0.0,617.536,0.354667,11194.7,13358.4,12677.1,214.112,0,0,0,19.4553,22.172
2012-04-27 08:45:00,21.94,16.9333,208.821,215.104,39.004,43.52,20.9033,34.5507,0.0,617.92,0.544,12025.2,13107.9,13495.0,216.917,0,0,0,19.5993,22.1973
2012-04-27 09:00:00,21.9747,17.0,208.672,215.147,39.2467,43.4667,22.0107,43.2573,0.0,617.963,0.406667,13573.5,15688.4,15545.0,257.227,0,0,0,19.7807,22.2373
2012-04-27 09:15:00,22.06,17.9333,208.597,214.08,39.42,43.1333,29.7273,44.2773,0.0,618.389,0.520667,13910.7,16225.6,16096.6,266.859,0,0,0,19.976,22.288
2012-04-27 09:30:00,22.14,18.0,209.589,214.336,39.4653,42.9413,21.5233,44.56,0.0,618.56,0.0773333,13589.2,15400.3,14942.9,251.456,0,0,0,20.176,22.3613
2012-04-27 09:45:00,22.2053,18.0,209.483,214.112,39.5907,42.9093,21.0653,41.456,0.0,618.56,0.249333,13172.7,14017.9,14261.6,230.944,0,0,0,20.364,22.4227
2012-04-27 10:00:00,22.2893,18.0,209.035,207.125,39.6693,42.7973,32.6193,53.5493,0.0,618.773,0.283333,16326.7,17337.0,19499.7,292.917,0,0,0,20.564,22.5053
2012-04-27 10:15:00,22.388,18.0,213.227,208.523,39.5893,42.872,41.6173,66.7227,0.0,619.797,0.148,17982.8,22975.1,23533.6,368.768,0,0,0,20.78,22.6093
2012-04-27 10:30:00,22.4533,18.0,215.563,210.464,39.7627,43.4187,42.556,64.5547,0.0,619.84,0.376667,19178.8,22516.4,25008.8,378.091,0,0,0,21.076,22.728
2012-04-27 10:45:00,22.6,19.0,216.224,212.459,39.8573,43.408,49.156,84.5867,0.0,620.437,0.858667,21325.8,25258.7,27923.8,443.435,0,0,0,21.388,22.8547
2012-04-27 11:00:00,22.7453,19.0,217.035,212.416,39.916,43.2507,39.812,64.5573,0.0,620.053,0.614667,19006.1,20816.6,22106.8,356.992,0,0,0,21.7253,22.972
2012-04-27 11:15:00,22.8827,19.5333,218.005,212.256,39.968,43.264,41.4347,54.8213,0.0,620.011,0.262,19092.8,20469.1,22563.5,368.32,0,0,0,21.9347,23.088
2012-04-27 11:30:00,23.008,20.0,216.907,211.211,40.2453,43.376,41.436,54.544,0.0,619.925,0.926667,18763.8,19966.6,21261.7,350.272,0,0,0,22.108,23.212
2012-04-27 11:45:00,23.1413,20.0,216.501,210.592,40.1707,43.3467,35.3373,54.7893,0.0,619.797,1.056,18985.6,18655.9,20073.8,323.627,0,0,0,22.3093,23.336
2012-04-27 12:00:00,23.2693,20.0,215.371,210.667,40.2547,43.4347,41.596,54.8053,0.0,619.627,1.15267,20783.1,20561.9,23665.3,380.843,0,0,0,22.4733,23.432
2012-04-27 12:15:00,23.4227,20.0,215.787,209.728,40.2373,43.48,45.848,80.488,0.0,619.755,1.906,22396.9,21999.6,25869.0,423.083,0,0,0,22.6667,23.564
2012-04-27 12:30:00,23.5627,20.4,214.773,208.341,40.0933,43.5333,67.3173,96.1547,0.0,619.797,2.30533,26161.2,24014.8,33022.0,545.792,0,0,0,22.848,23.7013
2012-04-27 12:45:00,23.712,21.0667,213.739,206.955,40.0907,43.544,44.2213,66.2827,0.0,619.456,2.406,21456.2,21441.2,25347.4,408.619,0,0,0,23.036,23.8693
2012-04-27 13:00:00,23.8293,22.0,207.733,206.336,40.1987,43.6453,41.4973,56.6187,0.0,618.773,2.16133,20046.5,20525.1,22421.5,370.752,0,0,0,23.052,23.976
2012-04-27 13:15:00,23.92,21.8667,205.696,204.416,40.4827,43.72,36.7213,55.16,0.0,618.56,1.76933,19466.9,19307.9,20568.1,342.869,0,0,0,23.072,24.0707
2012-04-27 13:30:00,24.0107,21.0,204.693,203.243,40.672,43.832,38.0867,54.6107,0.0,618.56,2.334,20582.4,19020.5,20847.3,346.784,0,0,0,23.104,24.1627
2012-04-27 13:45:00,24.084,21.0,203.808,204.0,41.008,43.92,39.6947,62.376,0.0,618.56,2.22467,23599.1,18878.5,21747.0,372.309,0,0,0,23.076,24.2467
2012-04-27 14:00:00,24.1787,21.0,203.093,202.955,41.6427,43.9787,42.1987,59.1653,0.0,618.56,1.99333,23150.6,18677.8,21062.3,376.981,0,0,0,23.064,24.348
2012-04-27 14:15:00,24.244,20.4667,202.197,203.424,42.1307,43.9573,33.1747,54.872,0.0,618.56,1.43,21476.0,18053.8,19609.6,337.408,0,0,0,23.048,24.4347
2012-04-27 14:30:00,24.3093,20.0,201.547,202.645,42.4533,44.0213,39.696,52.264,0.0,618.901,1.342,26914.8,17265.3,21182.5,379.84,0,0,0,23.096,24.508
2012-04-27 14:45:00,24.364,20.0,201.952,201.877,42.184,44.0827,37.1267,47.88,0.0,618.731,1.65733,23483.1,17013.4,20684.8,333.536,0,0,0,23.164,24.564
2012-04-27 15:00:00,24.42,20.0,201.141,201.867,42.3093,44.0827,42.6773,54.968,0.0,619.115,1.42,35673.4,17207.3,22821.5,419.627,0,0,0,23.208,24.632
2012-04-27 15:15:00,24.5,20.0,200.235,201.195,42.1813,44.1013,45.5587,54.2853,0.0,619.2,1.778,44249.1,16649.6,22668.6,453.845,0,0,0,23.2707,24.732
2012-04-27 15:30:00,24.548,20.0,200.331,201.397,42.424,44.1253,42.1173,49.2027,0.0,619.2,2.08933,42552.0,14792.0,19856.7,413.461,0,0,0,23.3293,24.8053
2012-04-27 15:45:00,24.6067,20.0,200.096,200.96,42.5067,44.2213,31.84,44.2187,0.0,618.645,1.67333,33509.4,12598.6,16763.6,335.413,0,0,0,23.3187,24.884
2012-04-27 16:00:00,24.64,20.5333,199.733,200.597,42.744,44.2533,22.3047,39.304,0.0,618.389,1.72467,26148.9,11795.1,14749.0,279.051,0,0,0,23.264,24.9347
2012-04-27 16:15:00,24.6667,21.0,198.987,200.544,42.8213,44.3013,23.1013,39.1307,0.0,618.219,1.84533,31536.5,11530.9,14748.3,296.0,0,0,0,23.1893,24.9667
2012-04-27 16:30:00,24.68,21.0,198.411,201.109,43.056,44.344,21.166,34.7427,0.0,617.92,1.57733,21441.2,10020.9,12305.7,219.765,0,0,0,23.1,24.9893
